id,name,height,weight,types,abilities,base_stats,front_pic_link,back_pic_link
415,combee,3,55,"['bug', 'flying']","['honey-gather', 'hustle']","{'hp': 30, 'attack': 30, 'defense': 42, 'special-attack': 30, 'special-defense': 42, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/415.png
416,vespiquen,12,385,"['bug', 'flying']","['pressure', 'unnerve']","{'hp': 70, 'attack': 80, 'defense': 102, 'special-attack': 80, 'special-defense': 102, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/416.png
417,pachirisu,4,39,['electric'],"['run-away', 'pickup', 'volt-absorb']","{'hp': 60, 'attack': 45, 'defense': 70, 'special-attack': 45, 'special-defense': 90, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/417.png
418,buizel,7,295,['water'],"['swift-swim', 'water-veil']","{'hp': 55, 'attack': 65, 'defense': 35, 'special-attack': 60, 'special-defense': 30, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/418.png
419,floatzel,11,335,['water'],"['swift-swim', 'water-veil']","{'hp': 85, 'attack': 105, 'defense': 55, 'special-attack': 85, 'special-defense': 50, 'speed': 115}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/419.png
420,cherubi,4,33,['grass'],['chlorophyll'],"{'hp': 45, 'attack': 35, 'defense': 45, 'special-attack': 62, 'special-defense': 53, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/420.png
421,cherrim,5,93,['grass'],['flower-gift'],"{'hp': 70, 'attack': 60, 'defense': 70, 'special-attack': 87, 'special-defense': 78, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/421.png
422,shellos,3,63,['water'],"['sticky-hold', 'storm-drain', 'sand-force']","{'hp': 76, 'attack': 48, 'defense': 48, 'special-attack': 57, 'special-defense': 62, 'speed': 34}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/422.png
423,gastrodon,9,299,"['water', 'ground']","['sticky-hold', 'storm-drain', 'sand-force']","{'hp': 111, 'attack': 83, 'defense': 68, 'special-attack': 92, 'special-defense': 82, 'speed': 39}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/423.png
424,ambipom,12,203,['normal'],"['technician', 'pickup', 'skill-link']","{'hp': 75, 'attack': 100, 'defense': 66, 'special-attack': 60, 'special-defense': 66, 'speed': 115}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/424.png
425,drifloon,4,12,"['ghost', 'flying']","['aftermath', 'unburden', 'flare-boost']","{'hp': 90, 'attack': 50, 'defense': 34, 'special-attack': 60, 'special-defense': 44, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/425.png
426,drifblim,12,150,"['ghost', 'flying']","['aftermath', 'unburden', 'flare-boost']","{'hp': 150, 'attack': 80, 'defense': 44, 'special-attack': 90, 'special-defense': 54, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/426.png
427,buneary,4,55,['normal'],"['run-away', 'klutz', 'limber']","{'hp': 55, 'attack': 66, 'defense': 44, 'special-attack': 44, 'special-defense': 56, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/427.png
428,lopunny,12,333,['normal'],"['cute-charm', 'klutz', 'limber']","{'hp': 65, 'attack': 76, 'defense': 84, 'special-attack': 54, 'special-defense': 96, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/428.png
429,mismagius,9,44,['ghost'],['levitate'],"{'hp': 60, 'attack': 60, 'defense': 60, 'special-attack': 105, 'special-defense': 105, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/429.png
430,honchkrow,9,273,"['dark', 'flying']","['insomnia', 'super-luck', 'moxie']","{'hp': 100, 'attack': 125, 'defense': 52, 'special-attack': 105, 'special-defense': 52, 'speed': 71}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/430.png
431,glameow,5,39,['normal'],"['limber', 'own-tempo', 'keen-eye']","{'hp': 49, 'attack': 55, 'defense': 42, 'special-attack': 42, 'special-defense': 37, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/431.png
432,purugly,10,438,['normal'],"['thick-fat', 'own-tempo', 'defiant']","{'hp': 71, 'attack': 82, 'defense': 64, 'special-attack': 64, 'special-defense': 59, 'speed': 112}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/432.png
433,chingling,2,6,['psychic'],['levitate'],"{'hp': 45, 'attack': 30, 'defense': 50, 'special-attack': 65, 'special-defense': 50, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/433.png
434,stunky,4,192,"['poison', 'dark']","['stench', 'aftermath', 'keen-eye']","{'hp': 63, 'attack': 63, 'defense': 47, 'special-attack': 41, 'special-defense': 41, 'speed': 74}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/434.png
435,skuntank,10,380,"['poison', 'dark']","['stench', 'aftermath', 'keen-eye']","{'hp': 103, 'attack': 93, 'defense': 67, 'special-attack': 71, 'special-defense': 61, 'speed': 84}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/435.png
436,bronzor,5,605,"['steel', 'psychic']","['levitate', 'heatproof', 'heavy-metal']","{'hp': 57, 'attack': 24, 'defense': 86, 'special-attack': 24, 'special-defense': 86, 'speed': 23}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/436.png
437,bronzong,13,1870,"['steel', 'psychic']","['levitate', 'heatproof', 'heavy-metal']","{'hp': 67, 'attack': 89, 'defense': 116, 'special-attack': 79, 'special-defense': 116, 'speed': 33}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/437.png
438,bonsly,5,150,['rock'],"['sturdy', 'rock-head', 'rattled']","{'hp': 50, 'attack': 80, 'defense': 95, 'special-attack': 10, 'special-defense': 45, 'speed': 10}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/438.png
439,mime-jr,6,130,"['psychic', 'fairy']","['soundproof', 'filter', 'technician']","{'hp': 20, 'attack': 25, 'defense': 45, 'special-attack': 70, 'special-defense': 90, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/439.png
440,happiny,6,244,['normal'],"['natural-cure', 'serene-grace', 'friend-guard']","{'hp': 100, 'attack': 5, 'defense': 5, 'special-attack': 15, 'special-defense': 65, 'speed': 30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/440.png
441,chatot,5,19,"['normal', 'flying']","['keen-eye', 'tangled-feet', 'big-pecks']","{'hp': 76, 'attack': 65, 'defense': 45, 'special-attack': 92, 'special-defense': 42, 'speed': 91}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/441.png
442,spiritomb,10,1080,"['ghost', 'dark']","['pressure', 'infiltrator']","{'hp': 50, 'attack': 92, 'defense': 108, 'special-attack': 92, 'special-defense': 108, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/442.png
443,gible,7,205,"['dragon', 'ground']","['sand-veil', 'rough-skin']","{'hp': 58, 'attack': 70, 'defense': 45, 'special-attack': 40, 'special-defense': 45, 'speed': 42}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/443.png
444,gabite,14,560,"['dragon', 'ground']","['sand-veil', 'rough-skin']","{'hp': 68, 'attack': 90, 'defense': 65, 'special-attack': 50, 'special-defense': 55, 'speed': 82}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/444.png
445,garchomp,19,950,"['dragon', 'ground']","['sand-veil', 'rough-skin']","{'hp': 108, 'attack': 130, 'defense': 95, 'special-attack': 80, 'special-defense': 85, 'speed': 102}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/445.png
446,munchlax,6,1050,['normal'],"['pickup', 'thick-fat', 'gluttony']","{'hp': 135, 'attack': 85, 'defense': 40, 'special-attack': 40, 'special-defense': 85, 'speed': 5}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/446.png
447,riolu,7,202,['fighting'],"['steadfast', 'inner-focus', 'prankster']","{'hp': 40, 'attack': 70, 'defense': 40, 'special-attack': 35, 'special-defense': 40, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/447.png
448,lucario,12,540,"['fighting', 'steel']","['steadfast', 'inner-focus', 'justified']","{'hp': 70, 'attack': 110, 'defense': 70, 'special-attack': 115, 'special-defense': 70, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/448.png
449,hippopotas,8,495,['ground'],"['sand-stream', 'sand-force']","{'hp': 68, 'attack': 72, 'defense': 78, 'special-attack': 38, 'special-defense': 42, 'speed': 32}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/449.png
450,hippowdon,20,3000,['ground'],"['sand-stream', 'sand-force']","{'hp': 108, 'attack': 112, 'defense': 118, 'special-attack': 68, 'special-defense': 72, 'speed': 47}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/450.png
451,skorupi,8,120,"['poison', 'bug']","['battle-armor', 'sniper', 'keen-eye']","{'hp': 40, 'attack': 50, 'defense': 90, 'special-attack': 30, 'special-defense': 55, 'speed': 65}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/451.png
452,drapion,13,615,"['poison', 'dark']","['battle-armor', 'sniper', 'keen-eye']","{'hp': 70, 'attack': 90, 'defense': 110, 'special-attack': 60, 'special-defense': 75, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/452.png
453,croagunk,7,230,"['poison', 'fighting']","['anticipation', 'dry-skin', 'poison-touch']","{'hp': 48, 'attack': 61, 'defense': 40, 'special-attack': 61, 'special-defense': 40, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/453.png
454,toxicroak,13,444,"['poison', 'fighting']","['anticipation', 'dry-skin', 'poison-touch']","{'hp': 83, 'attack': 106, 'defense': 65, 'special-attack': 86, 'special-defense': 65, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/454.png
455,carnivine,14,270,['grass'],['levitate'],"{'hp': 74, 'attack': 100, 'defense': 72, 'special-attack': 90, 'special-defense': 72, 'speed': 46}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/455.png
456,finneon,4,70,['water'],"['swift-swim', 'storm-drain', 'water-veil']","{'hp': 49, 'attack': 49, 'defense': 56, 'special-attack': 49, 'special-defense': 61, 'speed': 66}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/456.png
457,lumineon,12,240,['water'],"['swift-swim', 'storm-drain', 'water-veil']","{'hp': 69, 'attack': 69, 'defense': 76, 'special-attack': 69, 'special-defense': 86, 'speed': 91}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/457.png
458,mantyke,10,650,"['water', 'flying']","['swift-swim', 'water-absorb', 'water-veil']","{'hp': 45, 'attack': 20, 'defense': 50, 'special-attack': 60, 'special-defense': 120, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/458.png
459,snover,10,505,"['grass', 'ice']","['snow-warning', 'soundproof']","{'hp': 60, 'attack': 62, 'defense': 50, 'special-attack': 62, 'special-defense': 60, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/459.png
460,abomasnow,22,1355,"['grass', 'ice']","['snow-warning', 'soundproof']","{'hp': 90, 'attack': 92, 'defense': 75, 'special-attack': 92, 'special-defense': 85, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/460.png
461,weavile,11,340,"['dark', 'ice']","['pressure', 'pickpocket']","{'hp': 70, 'attack': 120, 'defense': 65, 'special-attack': 45, 'special-defense': 85, 'speed': 125}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/461.png
462,magnezone,12,1800,"['electric', 'steel']","['magnet-pull', 'sturdy', 'analytic']","{'hp': 70, 'attack': 70, 'defense': 115, 'special-attack': 130, 'special-defense': 90, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/462.png
463,lickilicky,17,1400,['normal'],"['own-tempo', 'oblivious', 'cloud-nine']","{'hp': 110, 'attack': 85, 'defense': 95, 'special-attack': 80, 'special-defense': 95, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/463.png
464,rhyperior,24,2828,"['ground', 'rock']","['lightning-rod', 'solid-rock', 'reckless']","{'hp': 115, 'attack': 140, 'defense': 130, 'special-attack': 55, 'special-defense': 55, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/464.png
465,tangrowth,20,1286,['grass'],"['chlorophyll', 'leaf-guard', 'regenerator']","{'hp': 100, 'attack': 100, 'defense': 125, 'special-attack': 110, 'special-defense': 50, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/465.png
466,electivire,18,1386,['electric'],"['motor-drive', 'vital-spirit']","{'hp': 75, 'attack': 123, 'defense': 67, 'special-attack': 95, 'special-defense': 85, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/466.png
